scaffold,count,fraction
O=C(NC1CCS(=O)(=O)C1)c1c(NCCCOc2ccccc2)sc2c1CCCC2,3,0.0014218009478672985
O=c1[nH]c(C[NH2+]CCCOc2ccccc2)nc2scc(-c3ccccc3)c12,3,0.0014218009478672985
O=c1[nH]c2cc(C3NC(c4ccccc4)NO3)ccc2c(=O)n1Cc1ccccc1,3,0.0014218009478672985
O=C(CSc1nnc(NN=Cc2ccccc2)[nH]1)NCc1ccccc1,3,0.0014218009478672985
O=C(Cc1ccccc1)NCS(=O)(=O)c1ccccc1,3,0.0014218009478672985
O=C(Cn1nnc2ccccc21)N(Cc1ccccc1)c1ccccc1,3,0.0014218009478672985
O=C(NC(=S)Nc1ccccc1)c1ccccc1,3,0.0014218009478672985
c1ccc(CNCc2ccco2)cc1,3,0.0014218009478672985
O=c1c2c3c(sc2ncn1-c1ccccc1)CCCC3,3,0.0014218009478672985
O=C(Nc1ccccc1)C(=Cc1ccccc1)NC(=O)c1ccccc1,3,0.0014218009478672985
O=C(NCC1CCCO1)C(c1ccccc1)N(C(=O)c1ccns1)c1ccccc1,3,0.0014218009478672985
O=C(Cn1nc2[nH]c(=O)c3ccccc3n2c1=O)Nc1ccccc1,3,0.0014218009478672985
O=c1[nH]c2ccccc2cc1C(c1nnn[nH]1)[NH+](CCc1ccccc1)Cc1cccs1,3,0.0014218009478672985
O=C(Nc1ccccc1)C1=CNC=CC1c1ccccc1,3,0.0014218009478672985
O=C1CC(c2ccccc2)CC2=C1C(c1ccccc1)C=CN2,3,0.0014218009478672985
O=C1C=C(C(=O)c2cncs2)C(c2ccccc2)N1,3,0.0014218009478672985
O=c1[nH]c(C[NH2+]Cc2ccco2)nc2scc(-c3ccccc3)c12,3,0.0014218009478672985
O=C1C=C(C(=O)c2ccc(OCc3ccccc3)cc2)C(c2ccccc2)N1,3,0.0014218009478672985
c1ccc(-c2ncnn2-c2ccccc2)cc1,3,0.0014218009478672985
O=C(CNC(=O)c1ccccc1)Nc1nccs1,3,0.0014218009478672985
c1ccc(Oc2[nH]nc(-c3ccccc3)c2C[NH2+]Cc2ccco2)cc1,3,0.0014218009478672985
c1ccc(COc2ccc(C[NH2+]CCNc3ccccc3)cc2)cc1,3,0.0014218009478672985
O=C(Cc1nnc(SCC(=O)Nc2nc3ccccc3s2)[nH]1)Nc1ccccc1,3,0.0014218009478672985
O=C(CSC1=CC(c2ccco2)C(C(=O)Nc2ccccc2)=CN1)Nc1ccccc1,3,0.0014218009478672985
c1ccc(Oc2c(C[NH2+]Cc3ccco3)cnn2-c2ccccc2)cc1,3,0.0014218009478672985
O=C(Oc1ccc(C(C2=CN=NC2)c2cn[nH]c2)cc1)c1ccccc1,3,0.0014218009478672985
O=C(Nc1ccccc1)C1=CNc2ncnn2C1c1ccc(OCc2ccccc2)cc1,2,0.0009478672985781991
O=S(=O)(Oc1ccccc1)c1ccccc1S(=O)(=O)c1ccccc1,2,0.0009478672985781991
O=C1NC(CSc2nnc(-c3cccnc3)o2)=CC(c2ccccc2)N1,2,0.0009478672985781991
c1ccc(COc2ccc(C[NH2+]CCSc3nnn[nH]3)cc2)cc1,2,0.0009478672985781991
O=C(c1ccns1)N(Cc1ccccc1)Cc1ccccc1,2,0.0009478672985781991
O=c1[nH]c2cc3c(cc2cc1C[NH+](Cc1nnnn1Cc1ccccc1)C1CCCCC1)OCCO3,2,0.0009478672985781991
O=C(CSc1nncs1)NN=Cc1ccccc1,2,0.0009478672985781991
O=C(CSc1n[nH]c(NN=Cc2ccncc2)n1)Nc1ccccc1,2,0.0009478672985781991
O=C1CN(C(=S)NC(=O)CCCOc2ccccc2)CCN1,2,0.0009478672985781991
O=c1cc(CSC2NNC(COc3ccccc3)N2)[nH]c2ccccc12,2,0.0009478672985781991
O=C(CSc1nnc(NN=Cc2cccc3ccccc23)[nH]1)NCCc1ccccc1,2,0.0009478672985781991
O=C(CSc1nnc(-c2cc(-c3ccccc3)n[nH]2)[nH]1)Nc1ccccc1,2,0.0009478672985781991
