scaffold,count,fraction
c1ccc(CCNc2nc(NCCc3cccs3)nc(Nc3cccc[nH+]3)n2)cc1,1,0.004739336492890996
c1ccc(CNc2nc(NCCC3CCNCC3)nc(NCc3ccccc3)n2)cc1,1,0.004739336492890996
C1=CCC(CNc2nc(NCCc3c[nH]c4ccccc34)nc(NCc3ccccc3)n2)=CC1,1,0.004739336492890996
c1ccc(CCNc2nc(NCC3CCCO3)nc(Nc3ccccc3CNC3CCCCC3)n2)cc1,1,0.004739336492890996
c1cncc(C2CCCCN2c2nc(NCCc3ccsc3)nc(NCCc3cnc[nH]3)n2)c1,1,0.004739336492890996
c1ccc(CNc2nc(NCc3ccoc3)nc(NC3CCCC3)n2)cc1,1,0.004739336492890996
c1ccc(CNc2nc(NCc3ccccc3)nc(NCC3CCCC3)n2)cc1,1,0.004739336492890996
c1ccc(CNc2nc(NCCc3c[nH]c4ncccc34)nc(NC3CCCCC3)n2)cc1,1,0.004739336492890996
c1ccc(CCNc2nc(NCC3CCCC3)nc(Nc3ccc4ncccc4c3)n2)cc1,1,0.004739336492890996
c1ccc(CCCNc2nc(NCCc3ccccc3)nc(Nc3cccc[nH+]3)n2)cc1,1,0.004739336492890996
c1ccc(CNc2nc(NCc3ccccc3)nc(Nc3ccc4ncccc4c3)n2)cc1,1,0.004739336492890996
c1ccc(CNc2nc(NCCc3cscn3)nc(NCc3ccccc3)n2)cc1,1,0.004739336492890996
c1c[nH]c(CNc2nc(NCCc3c[nH]c4ncccc34)nc(NC3CCCCC3)n2)c1,1,0.004739336492890996
c1ccc2c(CCNc3nc(NCCc4c[nH]c5ncccc45)nc(NC4CCCCC4)n3)c[nH]c2c1,1,0.004739336492890996
c1ccc(CNc2nc(Nc3ccccc3)nc(N3CCCCC3)n2)cc1,1,0.004739336492890996
O=c1[nH]cccc1Nc1nc(NCCc2ccccc2)nc(Nc2ccc3ncccc3c2)n1,1,0.004739336492890996
c1ccc(Nc2nc(NCCc3c[nH]c4ncccc34)nc(NCc3cccc4ccccc34)n2)cc1,1,0.004739336492890996
c1ccc(CNc2ncnc(NC3CCCCC3)n2)cc1,1,0.004739336492890996
c1ccc(CCNc2nc(NCCc3cn(Cc4ccccc4)cn3)nc(Nc3ccc4ncccc4c3)n2)cc1,1,0.004739336492890996
c1ccc(CNc2nc(Nc3ccc(Cc4ccncc4)cc3)nc(N3CCCCC3)n2)cc1,1,0.004739336492890996
c1ccc(CCNc2nc(NCCSCc3ccccc3)nc(Nc3cccc[nH+]3)n2)cc1,1,0.004739336492890996
O=C1NCCCC1Nc1nc(NCCSCc2ccccc2)nc(NCc2ccccc2)n1,1,0.004739336492890996
c1ccc(CCNc2nc(NCc3ccc(-c4ccccc4)cc3)nc(Nc3ccc4ncccc4c3)n2)cc1,1,0.004739336492890996
c1ccc(Nc2nc(NCCc3csc4ccccc34)nc(Nc3ccc4ncccc4c3)n2)cc1,1,0.004739336492890996
c1ccc(Nc2nc(NCCc3ccco3)nc(Nc3ccc4ncccc4c3)n2)cc1,1,0.004739336492890996
O=C1NCC(=O)N2CC(Nc3nc(NCCc4ccccc4)nc(Nc4ccc5ncccc5c4)n3)CC12,1,0.004739336492890996
c1ccc(Nc2nc(NCCc3c[nH]c4ncccc34)nc(NCc3ccc[nH]3)n2)cc1,1,0.004739336492890996
c1ccc(CNc2nc(NC3CCCCC3)nc(NC3Cc4ccccc4C3)n2)cc1,1,0.004739336492890996
c1ccc(CCNc2nc(NCCc3ccsc3)nc(Nc3ccc4ncccc4c3)n2)cc1,1,0.004739336492890996
c1ccc(Nc2nc(Nc3ccccc3)nc(Nc3ccc4ncccc4c3)n2)cc1,1,0.004739336492890996
c1ccc(Cc2ccc(Nc3nc(NCCc4c[nH]c5ncccc45)nc(NCc4ccc(-n5cccc5)cc4)n3)cc2)cc1,1,0.004739336492890996
O=C1NCCCC1Nc1nc(NCCC2=CCCCC2)nc(Nc2ccc3ncccc3c2)n1,1,0.004739336492890996
c1ccc(CNc2nc(Nc3ccccc3)nc(NC3CCCCC3)n2)cc1,1,0.004739336492890996
c1ccc(Nc2nc(NCc3ccc(-c4ccccc4)cc3)nc(Nc3ccc4ncccc4c3)n2)cc1,1,0.004739336492890996
c1ccc(N2CCN(c3ncnc(NCC4Cc5ccccc5C4)n3)CC2)cc1,1,0.004739336492890996
c1ccc(CCNc2nc(Nc3ccc4ncccc4c3)nc(NC3CCCCC3OCc3ccccc3)n2)cc1,1,0.004739336492890996
c1ccc(CCNc2nc(Nc3ccc4ncccc4c3)nc(N3CCC(OCc4ccccc4)C3)n2)cc1,1,0.004739336492890996
c1ccc(CCNc2nc(NCCC3CC3)nc(Nc3ccc4ncccc4c3)n2)cc1,1,0.004739336492890996
O=c1[nH]c2ccccc2n1C1CCN(c2nc(NCCc3ccccc3)nc(Nc3ccc4ncccc4c3)n2)CC1,1,0.004739336492890996
c1ccc(CCNc2nc(Nc3ccc4ncccc4c3)nc(N3CCCCC3)n2)cc1,1,0.004739336492890996
c1ccc(CNc2nc(NCCC3CC3)nc(NCc3ccccc3)n2)cc1,1,0.004739336492890996
C1=C(CCNc2nc(Nc3ccc4ncccc4c3)nc(N3CCC(OCc4ccccc4)C3)n2)CCCC1,1,0.004739336492890996
c1ccc(CNc2nc(NCc3ccccc3)nc(NCc3ccccc3)n2)cc1,1,0.004739336492890996
c1ccc(CNc2nc(NC3CCCCC3)nc(N3CCc4c([nH]c5ccccc45)C3)n2)cc1,1,0.004739336492890996
c1ccc(CNc2ncnc(NCC3CN(Cc4ccccc4)CCO3)n2)cc1,1,0.004739336492890996
c1ccc(CCNc2ncnc(NCCSCc3ccco3)n2)cc1,1,0.004739336492890996
O=C(CCCNc1nc(Nc2ccccc2)nc(Nc2ccc3ncccc3c2)n1)NCC1CC1,1,0.004739336492890996
