similarity
0.2815533980582524
0.25742574257425743
0.26436781609195403
0.29473684210526313
0.2857142857142857
0.29473684210526313
0.2631578947368421
0.2903225806451613
0.2636363636363636
0.2727272727272727
0.27586206896551724
0.2743362831858407
0.29069767441860467
0.27102803738317754
0.25
0.2727272727272727
0.29292929292929293
0.25842696629213485
0.2891566265060241
0.29906542056074764
0.27835051546391754
0.29906542056074764
0.29292929292929293
0.2716049382716049
0.28448275862068967
0.27906976744186046
0.27906976744186046
0.26262626262626265
0.24175824175824176
0.2804878048780488
0.26666666666666666
0.25471698113207547
0.29347826086956524
0.23809523809523808
0.29213483146067415
0.28865979381443296
0.29523809523809524
0.23684210526315788
0.297029702970297
0.26436781609195403
0.26666666666666666
0.27
0.2916666666666667
0.2948717948717949
0.29292929292929293
0.2840909090909091
0.28888888888888886
0.28735632183908044
0.22988505747126436
0.26881720430107525
0.2967032967032967
0.24770642201834864
0.21428571428571427
0.25
0.2857142857142857
0.2524271844660194
0.2962962962962963
0.29
0.27472527472527475
0.26881720430107525
0.26804123711340205
0.2647058823529412
0.27
0.29213483146067415
0.2696629213483146
0.28735632183908044
0.29213483146067415
0.2638888888888889
0.23333333333333334
0.25
0.2571428571428571
0.29213483146067415
0.2631578947368421
0.27941176470588236
0.27884615384615385
0.2376237623762376
0.2727272727272727
0.2553191489361702
0.25252525252525254
0.2823529411764706
0.2717391304347826
0.29473684210526313
0.2736842105263158
0.29473684210526313
0.26436781609195403
0.29545454545454547
0.26666666666666666
0.26666666666666666
0.27835051546391754
0.26136363636363635
0.2619047619047619
0.29069767441860467
0.2804878048780488
0.26804123711340205
0.2727272727272727
0.2621359223300971
0.26881720430107525
0.25961538461538464
0.29906542056074764
0.2627118644067797
0.2727272727272727
0.2736842105263158
0.26666666666666666
0.2828282828282828
0.2857142857142857
0.29
0.26595744680851063
0.2839506172839506
0.28703703703703703
0.28846153846153844
0.2857142857142857
0.2948717948717949
0.2755102040816326
0.2897196261682243
0.2692307692307692
0.24390243902439024
0.29473684210526313
0.2828282828282828
0.2912621359223301
0.2692307692307692
0.2948717948717949
0.24731182795698925
0.27835051546391754
0.2523364485981308
0.2978723404255319
0.2631578947368421
0.2891566265060241
0.2727272727272727
0.2716049382716049
0.2604166666666667
0.27848101265822783
0.25225225225225223
0.27710843373493976
0.25
0.2815533980582524
0.26262626262626265
0.2689075630252101
0.27522935779816515
0.2857142857142857
0.29896907216494845
0.29069767441860467
0.2875
0.29292929292929293
0.2621359223300971
0.25
0.29896907216494845
0.2828282828282828
0.26506024096385544
0.2777777777777778
0.2857142857142857
0.24770642201834864
0.2727272727272727
0.29347826086956524
0.2653061224489796
0.28888888888888886
0.2988505747126437
0.2988505747126437
0.29591836734693877
0.28421052631578947
0.2828282828282828
0.28865979381443296
0.25252525252525254
0.25
0.25773195876288657
0.25252525252525254
0.2875
0.26804123711340205
0.2872340425531915
0.2916666666666667
0.28
0.29545454545454547
0.29213483146067415
0.2891566265060241
0.24528301886792453
0.29411764705882354
0.29069767441860467
0.24742268041237114
0.27472527472527475
0.27927927927927926
0.2926829268292683
0.2857142857142857
0.29411764705882354
0.2980769230769231
0.27906976744186046
0.28735632183908044
0.29
0.27380952380952384
0.2905982905982906
0.2828282828282828
0.2823529411764706
0.27472527472527475
0.25609756097560976
0.2823529411764706
0.2903225806451613
0.29473684210526313
0.29292929292929293
0.24509803921568626
0.29069767441860467
0.2875
0.26436781609195403
0.27906976744186046
0.2926829268292683
0.2597402597402597
0.2912621359223301
0.29347826086956524
0.2857142857142857
0.29473684210526313
0.22448979591836735
0.2976190476190476
0.29545454545454547
0.2872340425531915
0.2653061224489796
0.28703703703703703
0.28125
0.2872340425531915
0.29591836734693877
0.2976190476190476
0.25252525252525254
0.2753623188405797
0.25471698113207547
0.2692307692307692
0.26262626262626265
0.2980769230769231
0.25842696629213485
0.2967032967032967
0.26373626373626374
0.29333333333333333
0.2727272727272727
0.27586206896551724
0.2857142857142857
0.2465753424657534
0.2777777777777778
0.29213483146067415
0.26595744680851063
0.27835051546391754
0.29473684210526313
0.27102803738317754
0.2872340425531915
0.27835051546391754
0.27631578947368424
0.29523809523809524
0.2524271844660194
0.26436781609195403
0.25806451612903225
0.2755102040816326
0.25555555555555554
0.26136363636363635
0.29069767441860467
0.29896907216494845
0.22972972972972974
0.2875
0.297029702970297
0.2625
0.2948717948717949
0.22641509433962265
0.2891566265060241
0.25806451612903225
0.29545454545454547
0.24761904761904763
0.25
0.26881720430107525
0.2465753424657534
0.2765957446808511
0.26881720430107525
0.29545454545454547
0.2777777777777778
0.2903225806451613
0.2840909090909091
0.2903225806451613
0.22608695652173913
0.24444444444444444
0.2857142857142857
0.256198347107438
0.25263157894736843
0.297029702970297
0.2765957446808511
0.26
0.27722772277227725
0.2727272727272727
0.25773195876288657
0.27927927927927926
0.27450980392156865
0.22
0.2988505747126437
0.24509803921568626
0.273972602739726
0.28888888888888886
0.26
0.26136363636363635
0.2647058823529412
0.29069767441860467
0.26436781609195403
0.29245283018867924
0.2857142857142857
0.2604166666666667
0.2872340425531915
0.28421052631578947
0.26262626262626265
0.2755102040816326
0.24074074074074073
0.29213483146067415
0.28431372549019607
0.2857142857142857
0.2962962962962963
