scaffold,count,fraction
c1ccc(COc2ccc3[nH]cc(CCNc4ncnc(Nc5ccccc5)n4)c3c2)cc1,5,0.0025484199796126403
c1ccc(Nc2ncnc(NC3Cc4ccccc4C3)n2)cc1,5,0.0025484199796126403
c1ccc(Nc2ncnc(NCCc3ccccn3)n2)cc1,5,0.0025484199796126403
c1ccc(CCNc2nc(Nc3ccccc3)nc(N3CCc4ccccc4C3)n2)cc1,5,0.0025484199796126403
c1ccc(Nc2ncnc(NCC3CCC4CC3C4)n2)cc1,5,0.0025484199796126403
c1ccc(Nc2nc(NCCC3CC3)nc(NCc3ccco3)n2)cc1,5,0.0025484199796126403
c1ccc(Nc2ncnc(NCC3COCO3)n2)cc1,4,0.0020387359836901123
c1ccc(Nc2ncnc(N3CCC(N4CCCC4)CC3)n2)cc1,4,0.0020387359836901123
c1ccc(Nc2nc(NCCc3cccs3)nc(N3CCN(c4ccccc4)CC3)n2)cc1,4,0.0020387359836901123
c1ccc(Nc2nc(NCCC3CC3)nc(NC3CCCCC3)n2)cc1,4,0.0020387359836901123
c1ccc(Nc2ncnc(NCCC3CC3)n2)cc1,4,0.0020387359836901123
C1=C(CCNc2ncnc(Nc3ccccc3)n2)CCCC1,4,0.0020387359836901123
c1ccc(Nc2nc(NCc3ccco3)nc(Nc3ccccc3)n2)cc1,4,0.0020387359836901123
c1ccc(Nc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)n2)cc1,4,0.0020387359836901123
c1ccc(CCNc2nc(NCCSc3ccnc4ccccc34)nc(Nc3ccccc3)n2)cc1,4,0.0020387359836901123
c1ccc(Nc2ncnc(NCc3ccc4c(c3)OCCCO4)n2)cc1,4,0.0020387359836901123
c1ccc(CCNc2nc(Nc3ccccc3)nc(Nc3ccccc3)n2)cc1,4,0.0020387359836901123
c1ccc(COc2ccc(Nc3ncnc(Nc4ccccc4)n3)cc2)cc1,4,0.0020387359836901123
c1ccc(Nc2ncnc(NCc3cccc4ccccc34)n2)cc1,4,0.0020387359836901123
c1ccc(CSCCNc2nc(Nc3ccccc3)nc(NC3CCCCC3)n2)cc1,4,0.0020387359836901123
c1ccc(Nc2nc(NC3CCCCC3)nc(NC3CCCCC3)n2)cc1,4,0.0020387359836901123
c1ccc(CCNc2nc(NCC3CCOCC3)nc(Nc3ccccc3)n2)cc1,4,0.0020387359836901123
O=C1NCC(=O)N2CC(Nc3nc(NCc4ccccc4)nc(Nc4ccccc4)n3)CC12,4,0.0020387359836901123
c1ccc(Nc2nc(NCCc3cccs3)nc(NCc3ccco3)n2)cc1,4,0.0020387359836901123
c1ccc(CSCCNc2nc(NCCC3CC3)nc(Nc3ccccc3)n2)cc1,3,0.0015290519877675841
c1ccc(CCNc2nc(Nc3ccccc3)nc(N3CCC(c4noc5ccccc45)CC3)n2)cc1,3,0.0015290519877675841
c1ccc(CCNc2nc(NCc3cnc(-c4ccccc4)s3)nc(Nc3ccccc3)n2)cc1,3,0.0015290519877675841
c1ccc(CNc2nc(NCc3csc(-c4cccs4)n3)nc(Nc3ccccc3)n2)cc1,3,0.0015290519877675841
O=C(SCCNc1ncnc(Nc2ccccc2)n1)c1ccccc1,3,0.0015290519877675841
c1ccc(CN2CCN(CCNc3ncnc(Nc4ccccc4)n3)CC2)cc1,3,0.0015290519877675841
c1ccc(Nc2ncnc(NCc3ccc(-c4cccs4)s3)n2)cc1,3,0.0015290519877675841
c1ccc(Nc2nc(NCc3ccncc3)nc(NC3CCCCC3)n2)cc1,3,0.0015290519877675841
c1ccc(CNc2nc(Nc3ccccc3)nc(N3CCN(c4ccccc4)CC3)n2)cc1,3,0.0015290519877675841
c1ccc(Nc2nc(NCC3CCCCC3)nc(Nc3ccccc3)n2)cc1,3,0.0015290519877675841
c1ccc(CNc2nc(NCCc3ccsc3)nc(Nc3ccccc3)n2)cc1,3,0.0015290519877675841
c1ccc(CCNc2nc(NCc3ccc[nH]3)nc(Nc3ccccc3)n2)cc1,3,0.0015290519877675841
c1ccc(COC2CCCCC2Nc2ncnc(Nc3ccccc3)n2)cc1,3,0.0015290519877675841
C1=CC2CC1CC2Nc1nc(NCc2ccccc2)nc(Nc2ccccc2)n1,3,0.0015290519877675841
c1ccc(CCNc2nc(NCCC3CCCN3)nc(Nc3ccccc3)n2)cc1,3,0.0015290519877675841
c1ccc(Nc2ncnc(N3CCc4ccccc4C3)n2)cc1,3,0.0015290519877675841
