scaffold,count,fraction
O=C(NCc1ccccc1)C1CC2(C1)CC(C(=O)NCC1CCCCCC1)C2,2,0.002574002574002574
O=C(CCC1CCC(C(=O)NCc2ccno2)O1)NCc1ccccc1,2,0.002574002574002574
O=C(Cc1cccc(C(=O)NCCC2CCCCCCC2)c1)NCCCCc1ccccc1,2,0.002574002574002574
O=C(CCC1CC(C(=O)NCc2ccccc2)CO1)NCc1ccccc1,2,0.002574002574002574
O=C(NCCC(c1ccccc1)c1ccccc1)C1CC2(C1)CC(C(=O)NCc1ccccc1)C2,2,0.002574002574002574
O=C(NCc1ccccc1)c1cccc(C(=O)Nc2ccc(-n3cccn3)cc2)c1,2,0.002574002574002574
O=C(NCCS(=O)(=O)N1CCCCC1)c1cccc(C(=O)NCc2ccccc2)c1,2,0.002574002574002574
O=C(NCCC(c1ccccc1)c1ccccc1)c1csc2ccsc12,2,0.002574002574002574
O=C(Cc1cccc(C(=O)Nc2ccccc2)c1)NCc1ccccc1,2,0.002574002574002574
O=C(NCCc1ccccc1)C1CC2(C1)CC(C(=O)NCC1(c3ccccc3)CCC1)C2,2,0.002574002574002574
c1ccc(-c2ccccc2)cc1,2,0.002574002574002574
O=C(NCCC(c1ccccc1)c1ccco1)c1ccc2cc(C(=O)NCCOc3ccccc3)[nH]c2c1,2,0.002574002574002574
O=C(NCCC1CCCCCCC1)c1ccc2cc[nH]c2c1,2,0.002574002574002574
O=C(Cc1cccc(C(=O)NCCC(c2ccccc2)c2ccco2)c1)NCc1ccno1,2,0.002574002574002574
O=C(NCc1ccccc1)c1cc2scc(C(=O)Nc3ccc(Oc4ccccc4)cc3)c2s1,2,0.002574002574002574
O=C(NCCCCc1ccccc1)c1cc2scc(C(=O)Nc3ccc(Oc4ccccc4)cc3)c2s1,2,0.002574002574002574
O=C(NCCCS(=O)(=O)c1ccccc1)c1cccc(C(=O)NCc2ccccc2)c1,2,0.002574002574002574
O=C(NCc1ccccc1)c1cc2scc(C(=O)Nc3ccccc3)c2s1,2,0.002574002574002574
O=C(CC1CCCc2ccc(C(=O)NCCC(c3ccccc3)c3ccco3)cc21)NCC1CCCCC1,2,0.002574002574002574
O=C(NCCCc1ccccc1)c1ccc2cc(C(=O)NCCCS(=O)(=O)c3ccccc3)[nH]c2c1,2,0.002574002574002574
