scaffold,count,fraction
O=C(NCCN1CCCCC1)c1cccc(-c2ccccc2)c1,3,0.00038615008366585146
O=C(NC(C(=O)NCCc1ccccc1)c1ccccc1)c1ccccc1,3,0.00038615008366585146
O=C(c1cccc(-c2ccccc2)c1)N1CCN(c2ccccc2)CC1,3,0.00038615008366585146
O=C(NC(CNc1cc(-c2ccccc2)ncn1)c1ccccc1)c1ccccc1,3,0.00038615008366585146
O=C(NCC(=O)N1CCCCC1)c1ccccc1,3,0.00038615008366585146
O=C(c1cccc(-c2ccccc2)c1)N1CCCCC1,3,0.00038615008366585146
O=C(NCCNc1cc(-c2ccccc2)ncn1)c1c[nH]c2ccccc12,3,0.00038615008366585146
O=C(NCCc1ccccc1)Nc1ccccc1,3,0.00038615008366585146
C1CCCCC1,3,0.00038615008366585146
c1cc[nH]c1,3,0.00038615008366585146
c1ccc(-c2ccncc2)cc1,3,0.00038615008366585146
c1ccc2ccccc2c1,3,0.00038615008366585146
O=C(COc1ccccc1)NCCc1ccccc1,3,0.00038615008366585146
O=C(NCCc1ccccc1)c1ccccn1,3,0.00038615008366585146
O=C(NCCNc1ncncc1-c1ccccc1)c1ccn[nH]1,3,0.00038615008366585146
O=C(NCc1ccccc1)c1cn[nH]c1,3,0.00038615008366585146
C1CC1,3,0.00038615008366585146
C1CCNCC1,3,0.00038615008366585146
O=C(CNC(=O)Cc1ccccc1)NCc1ccccc1,3,0.00038615008366585146
O=C(NCNc1ncncc1-c1ccccc1)c1ccccn1,3,0.00038615008366585146
O=C(NCCc1ccccc1)c1ccccc1-c1ccccc1,3,0.00038615008366585146
O=C(NCCN1CCCCC1)c1ccc(-c2ccccc2)cc1,3,0.00038615008366585146
O=C(CC(NS(=O)(=O)c1ccccc1)c1ccccc1)NCc1ccccc1,3,0.00038615008366585146
O=C(NCCCNc1ncncc1-c1ccccc1)c1ccccc1,3,0.00038615008366585146
O=C(NCCc1ccco1)c1cc[nH]n1,3,0.00038615008366585146
O=C(NCc1cc(-c2ccccc2)no1)c1cccc(-c2ccccc2)c1,3,0.00038615008366585146
O=C(NCCNc1ncncc1-c1ccccc1)c1cn[nH]c1,3,0.00038615008366585146
